,rsa_maj_ageenf_max,r1_isol,tl_1,tl_0,tl_2,aes_montant,nb_mois,ag_min_ascendants2,ag_min_ascendants1,af_plaf_revenf,rsa_rmi_enf1,rsa_rmi_enf3,rsa_rmi_enf2,asf_1parent,agf_plaf_1_enf,api_enceinte,maj_gene_base,majplaf_6plus_enf,plaf_loy_isol_z3,plaf_loy_isol_z2,plaf_loy_isol_z1,min_rmi,plaf_remb_enf1_z2,tx_2exam,plaf_1_enf,aes_cplt6,aes_cplt4,aes_cplt5,aes_cplt2,aes_cplt3,aes_cplt1,tf_isol,maj_enf1619,maj_plaf_apje_adopt_enf1et2,aeeh_majo6,aeeh_majo2,ajpp_seul,duree_droit_api,icaf_enf,maj_enf1113,agf_plaf_3_enf_biact,min_npac_rmi_rsa,api_ageenf_max,plaf_char_isol_coloc,cumul_pret,plaf_cf_apje_adopt_0enf,aes_enf_agemax,limite_duree_api,min_ars,asi2,asi1,icaf_enf_supp,maj_plaf_ars_enf,plaf_sans_enf,plaf_loy_enf2_z3_acc,brmi,r1_enfsupp,plaf_ressource_seul,colca_tx_plein,tx_versement3,min_rsa_rmi,maj_plaf_cf_apje_adopt_enf1et2,tx_paje_inactif,plaf_remb_isol_z1,plaf_remb_isol_z2,plaf_remb_isol_z3,agf_plaf_3_enf,plaf_remb_enf1_z1,plaf_remb_enf1_z3,alf_autre_menage,plaf_2_enf,aa_montant,ars1517,tx_vieux,loyer_meuble,tx_base,plafmaj_0_enf,plaf_remb_enf4_z2,plaf_remb_enf4_z3,tx_versement1,plaf_remb_enf4_z1,intervalle_date,majo_3enf,majplaf_5_enf,tx_paje_adopt,duree_versement,api_logt1,agf_plaf_2_enf,min_npac_rmi,maj_lo,date,seuil_tr3_lo,rsa_isole_enceinte,montant_1_enf_plus2ans,plafmaj_2_enf,aa_plaf,ag_max_pac_alf,pct_handicap,facteur_yamin_biact_pss,taux_1_enf_moins2ans,tx_paje_base,plaf_3_enf,ars610,duree_maj,cf_enf_agemax,ape_taux_base,p0_tx,tf_enf1,tx_rsa,tf_enf3,tf_enf2,tf_enf4,tx_agri_1enf_02ans,af_enf2,af_enf3,montant_3_enf,plaf_maj_2_enf,rsa_rmi_logt1,rsa_rmi_logt3,rsa_rmi_logt2,alf_etudiant_isole,nb_enf_maj,base,tx_1exam,plaf_loy_enf2_z2_acc,tx_jeune_travailleur,plaf_remb_enf2_z1,plaf_remb_enf2_z2,plaf_remb_enf2_z3,n_4enf,plafmaj_supp_enf,ape_taux_80,app_tx_partiel2_couple,maj_agri_montant,tx_plaf_loy_coloc,facteur_yamin_biact_bmaf,tx_plaf_r0_enf2,tx_plaf_r0_enf3,tx_plaf_r0_enf0,plaf_loy_enfsupp_z3_acc,maj_enf1415,clca_tx_partiel2,clca_tx_partiel1,plafond_loyer,maj_gene_montant,ajpp_duree_alloc,tx_plaf_r0_enf1,maj_plaf_apje_adopt_bi,plaf_char_enf,tx_3exam,plafmaj_1_enf,maj_plaf_paje_bi,plaf_loy_enf5_z3_acc,tx_1enf,clca_age_min,n_2enf,rmi_enf1,rmi_enf2,rmi_enf3,ars1114,majplaf_4_enf,plaf_maj_enf_plus,taux_1_enf_plus2ans,tx_5enf,plaf_suppenf_monoact,plaf_apje_adopt_0enf,agemax_epoux,plaf_loy_enfsupp_z2,plaf_loy_enfsupp_z3,plaf_loy_enfsupp_z1,tl_tr1,tl_tr2,r1_coup,agf_plaf_2_enf_biact,majo_base,apje_enf_agemax,tx_paje_naiss,plaf_loy_enf5_z1_acc,ajpp_nbjours_max,duree_droit_rsa,clca_agemin_adopt,plaf_loy_enf3_z2_acc,agf_plaf_unique,tx_3enf,interv_ress,r2_enfsupp,plaf_loy_enf1_z1_acc,for_enf20,asf_2parents,tx_gene_02ans,taux_3_enf,cf_enf_agemin,intervalle_3enf,app_tx_plein_couple,ape_taux_50,maj_plaf_cf_apje_adopt_enf3pl,plaf_remb_enfsupp_z1,brsa,aeeh_cplt3,plaf_loy_coup_z1_acc,rmi_coup,af_nenf_agemin,majo_mult,afmaj_nenf_min,age_max_pac,agf_plaf_sup3_enf,aeeh_cplt1,app_tx_partiel1_seul,n_0enf,aeeh_cplt2,aeeh_cplt5,aeeh_cplt4,aeeh_cplt6,tf_enfsupp,alf_autre_isole,rsa_rmi_coup,tx_cf_maj,plaf_loy_enf1_z2,plaf_loy_enf1_z3,maj_enf15,tx_enfsup,api_logt2,api_logt3,majo_montant,asu_nenf_min,plaf_1enf_biact,plaf_loy_coup_z3,plaf_loy_coup_z2,plaf_loy_coup_z1,seuil_tr4_lo,nb_frac,montant_1_enf_moins2ans,limite_dureet_rsa,tx_cf,ape_agemax,ars_enf_agemin,tx_agri_3enf_02ans,tx_agri_2ans,plaf_0enf,age_min_pac,seuil_tr2_lo,majo_char,plaf_loy_enf4_z3_acc,pret_max_equipement,age_moyen_conjoint,duree_adopt,age_rsa_rmi,maj_ars,agf_plaf_sup3_enf_biact,plaf_loy_enfsupp_z1_acc,maj_plaf_paje_enf3pl,plaf_loy_enf1_z3_acc,tx_plaf_r0_enf4pl,plaf_remb_enf5_z1,plaf_remb_enf5_z3,plaf_remb_enf5_z2,plaf_ars_0enf,app_tx_partiel2_seul,plaf_1enf_monoact,pret_max_accession,plaf_remb_enf3_z1,age_rmi,maj_agri_base,plaf_loy_enf1_z1,plaf_remb_enfsupp_z3,plaf_remb_enfsupp_z2,aeeh_enf_agemax,plaf_maj_1_enf,plaf_remb_enf3_z3,plaf_remb_enf3_z2,palf_enfsup,app_duree_max,maj_plaf_af_enf,mult_k,lo_tx1,lo_tx2,lo_tx3,lo_tx4,lo_tx5,taux_2_enf,n_enfsupp,montant_2_enf,majo_naiss_adop,maj_plaf_cf_apje_adopt_bi,plaf_loy_enf2_z1_acc,rsa_jeune_activite,tx_agri_2enf_02ans,rmi_logt2,rmi_logt3,rmi_logt1,plaf_loy_enf3_z3_acc,alf_etudiant_menage,aeeh_montant,cf_nenf_min,min_alf,duree_max_alloc,plaf_af_0enf,plaf_enf_plus,plaf_maj_sans_enf,plaf_loy_enfsupp_z2_acc,nboccup_min,p0_cons,tf_coup,cons_k,plaf_loy_enf5_z2_acc,plaf_loy_enf1_z2_acc_acc,plaf_loy_enf4_z1_acc,plaf_loy_coup_z3_acc,plaf_suppenf_biact,plaf_paje_0enf,tx_2enf,plaf_loy_enf3_z1_acc,ars_enf_agemax,app_tx_plein_seul,tx_apje,r2_enf2,api_enf,app_tx_partiel1_couple,clcmg_03ans_rev2,clcmg_03ans_rev3,clcmg_03ans_rev1,r1_enf2,r1_enf1,intervalle_2enf,rsa_isole_enf,tx_min,min_annee_act,tx_gene_26ans,ajpp_couple,pret_max_location,plaf_ressource_couple,seuil_tr1_lo,smic_ref,ape_nenf_min,bmaf,n_3enf,n_1enf,plaf_loy_coup_z2_acc,tx_4enf,plaf_char,agf_plaf_1_enf_biact,plaf_remb_coup_z1,plaf_remb_coup_z2,plaf_remb_coup_z3,tx_gene_6ans,maj_plaf_af_bi,maj_plaf_apje_adopt_enf3pl,plaf_loy_enf4_z2_acc,maj_plaf_paje_enf1et2
1973-05-01,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,,,,,,,,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-06-01,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,,,,,,,,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-07-01,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,,,,,,,,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-08-01,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,,,,,,,,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-09-01,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,,,,,,,,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-10-01,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,,,,,,,,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-11-01,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,,,,,,,,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-12-01,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,,,,,,,,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-01-01,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,,,,,,,,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-02-01,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,,,,,,,,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-03-01,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,,,,,,,,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-04-01,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,,,,,,,,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-05-01,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,,,,,,,,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-06-01,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,,,,,,,,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1974-07-01,,,,,,,,,,,,,,0.16,,,,5760.0,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,,,,,,,,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,16080.0,,,,,,,34560.0,,,,,,,,,,,24120.0,,,,,,,23040.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,4010.0,,,,,,,,,,,,,,,,,,,,20100.0,,,,,,,,,,28800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.5,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.5,,,,
1974-08-01,,,,,,,,,,,,,,0.16,,,,5760.0,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,,,,,,,,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,16080.0,,,,,,,34560.0,,,,,,,,,,,24120.0,,,,,,,23040.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,4010.0,,,,,,,,,,,,,,,,,,,,20100.0,,,,,,,,,,28800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.5,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.5,,,,
1974-09-01,,,,,,,,,,,,,,0.16,,,,5760.0,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,,,,,,,,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,16080.0,,,,,,,34560.0,,,,,,,,,,,24120.0,,,,,,,23040.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,4010.0,,,,,,,,,,,,,,,,,,,,20100.0,,,,,,,,,,28800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.5,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.5,,,,
1974-10-01,,,,,,,,,,,,,,0.16,,,,5760.0,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,,,,,,,,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,16080.0,,,,,,,34560.0,,,,,,,,,,,24120.0,,,,,,,23040.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,4010.0,,,,,,,,,,,,,,,,,,,,20100.0,,,,,,,,,,28800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.5,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.5,,,,
1974-11-01,,,,,,,,,,,,,,0.16,,,,5760.0,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,,,,,,,,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,16080.0,,,,,,,34560.0,,,,,,,,,,,24120.0,,,,,,,23040.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,4010.0,,,,,,,,,,,,,,,,,,,,20100.0,,,,,,,,,,28800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.5,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.5,,,,
1974-12-01,,,,,,,,,,,,,,0.16,,,,5760.0,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,,,,,,,,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,16080.0,,,,,,,34560.0,,,,,,,,,,,24120.0,,,,,,,23040.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,4010.0,,,,,,,,,,,,,,,,,,,,20100.0,,,,,,,,,,28800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.5,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.5,,,,
1975-01-01,,,,,,,,,,,,,,0.16,,,,5760.0,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,8600.0,,,,,,,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,16080.0,,,,,,,34560.0,,,,,,,,,,,24120.0,,,,,,,23040.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,4010.0,,,,,,,,,,,,,,,,,,,,20100.0,,,,,,,,,,28800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.5,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.1,,,,,,8600.0,,,,,,,,,,,,,,,,8600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.5,,,,
1975-02-01,,,,,,,,,,,,,,0.16,,,,5760.0,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,8600.0,,,,,,,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,16080.0,,,,,,,34560.0,,,,,,,,,,,24120.0,,,,,,,23040.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,4010.0,,,,,,,,,,,,,,,,,,,,20100.0,,,,,,,,,,28800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.5,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.1,,,,,,8600.0,,,,,,,,,,,,,,,,8600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.5,,,,
1975-03-01,,,,,,,,,,,,,,0.16,,,,5760.0,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,8600.0,,,,,,,1509.0,,,,,,,,,,,,,,,,,,,,,,,,,16080.0,,,,,,,34560.0,,,,,,,,,,,24120.0,,,,,,,23040.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,4010.0,,,,,,,,,,,,,,,,,,,,20100.0,,,,,,,,,,28800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.5,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.1,,,,,,8600.0,,,,,,,,,,,,,,,,8600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.5,,,,
1975-04-01,,,,,,,,,,,,,,0.16,,,,5760.0,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,8600.0,,,,,,,1509.0,,,,,,,,0.65,,,,,,,,,,,,,,,,2.6,16080.0,,,1.3,,,0.0,34560.0,,,,,,,,,,,24120.0,,,,,,,23040.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,4010.0,,,,,,,,,,,,,,,,,,,,20100.0,,,,,,,,,,28800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.5,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,0.5,0.1,,,,,,8600.0,,,,,,,,,,,,,,,,8600.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.5,,,,
1975-05-01,,,,,,,,,,,,,,0.16,,,,5760.0,,,,,,,,,,,,,,,,,,,,,981.0,,,,,,8600.0,,,,,,,1509.0,,,,,,,,0.65,,,,,,,,,,,,,,,,2.6,16080.0,,,1.3,,,0.0,34560.0,,,,,,,,,,,24120.0,,,,,,,23040.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,4010.0,,,,,,,,,,,,,,,,,,,,20100.0,,,,,,,,,,28800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.5,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,0.5,0.1,,,,,,8600.0,,,,,,,,,,,,,,,,8600.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,0.5,,,,
